# id:9-18--9-0
-0.71,-0.64,1
0.46,0.64,-1
-0.95,-0.24,1
-0.64,-0.87,1
-0.84,0.54,1
-0.78,0.6,1
0.78,-0.9,1
0.39,-0.21,1
-0.58,0.63,1
-0.22,0.84,-1
-0.03,-0.02,1
-0.71,-0.24,1
-0.59,0.95,-1
0.98,0.43,1
-0.89,0.15,1
0.65,-0.53,1
-0.74,-0.64,1
-0.03,-0.13,1
0.74,0.12,1
0.9,-0.09,1
0.21,-0.96,1
0.41,-0.89,1
-0.92,0.59,1
0.8,0.66,1
-0.96,-0.02,1
-0.65,0.85,-1
0.11,0.41,-1
-0.45,-0.42,1
0.58,-0.51,1
0.28,-0.42,1
0.75,0.56,1
-0.71,0.8,1
0.67,0.15,1
0.55,-0.92,1
0.25,0.23,-1
-0.32,-0.23,1
-0.15,-0.77,1
-0.14,0.25,-1
-0.86,0.11,1
0.7,0.4,1
0.18,0.11,1
0.92,0.54,1
0.44,-0.63,1
0.3,0.17,1
0.84,-0.72,1
-0.98,-0.33,1
-0.76,-0.1,1
0.9,-0.65,1
0.01,-0.49,1
0.65,-0.54,1
-0.66,-0.51,1
0.75,-0.19,1
0.41,1,-1
1,0.37,1
-0.54,-0.02,1
0.8,-0.15,1
-0.24,0.47,-1
0.07,-0.53,1
-0.84,0.64,1
0.1,-0.19,1
-0.82,-0.08,1
0.38,-0.04,1
-0.46,-0.38,1
0.62,0.9,-1
0.27,0.86,-1
0.74,0.8,1
-0.58,0.78,-1
0.52,-0.78,1
0.91,-0.05,1
-0.88,0.66,1
-0.84,0.43,1
0.82,0.88,1
0.95,0.5,1
-0.37,0.11,1
0.35,-0.47,1
0.13,-0.46,1
0.55,0.03,1
0.84,-0.02,1
-0.13,0.53,-1
-0.78,0.46,1
0.97,0.17,1
-0.98,-0.91,1
-0.91,0.32,1
-0.78,0.48,1
-0.08,-0.26,1
-0.08,0.81,-1
-0.63,0.06,1
0.24,0.31,-1
0.97,-0.82,1
-0.46,-0.65,1
-0.07,0.38,-1
0.27,0.78,-1
-0.63,0.38,1
-0.64,0.59,1
0.13,-0.48,1
-0.81,-0.24,1
0.82,-0.98,1
0.63,-0.22,1
-0.16,-0.84,1
-0.36,-0.3,1
0.82,0.35,1
1,0.16,1
0.99,-0.52,1
-0.37,0.76,-1
0.94,-0.3,1
-0.25,-0.29,1
0.56,-0.67,1
-0.9,-0.44,1
-0.72,0.34,1
-0.15,0.99,-1
-0.26,-0.66,1
0.81,-0.01,1
0.58,0.6,1
0.49,0.26,1
-0.4,-0.5,1
-0.95,0.95,1
0.52,-0.89,1
-0.4,0.46,-1
-0.46,-0.12,1
0.73,0.7,1
-0.03,0.33,-1
0.29,0.72,-1
-0.25,-0.7,1
0.41,0.78,-1
0.58,0.71,1
0.49,-0.78,1
0.33,-0.14,1
-0.61,-0.43,1
-0.81,0.02,1
-0.53,-0.21,1
-0.22,0.16,-1
0.65,-0.98,1
0.84,-0.25,1
0.5,0.96,-1
0.94,0.56,1
0.27,0.13,1
-0.9,0.95,1
-0.02,-0.39,1
0.36,0.71,-1
0.36,-0.41,1
0.99,0.48,1
0.73,-0.68,1
-0.05,-0.62,1
-0.49,-0.33,1
0.78,-0.31,1
-0.99,-0.32,1
-0.71,0.52,1
0.99,-0.22,1
0.2,-0.57,1
-0.46,0.27,1
-0.95,-0.67,1
-0.4,-0.49,1
-0.56,0.37,1
-0.86,0.36,1
0.81,-0.9,1
0.65,0.8,1
-0.14,-0.98,1
-0.92,-0.37,1
-0.31,0.61,-1
-0.53,-1,1
0.85,-0.21,1
-0.16,0.4,-1
0.06,-0.13,1
0.94,-0.64,1
-0.57,0.49,1
0.29,0.74,-1
0.06,-0.35,1
0.96,-0.82,1
-0.57,0.13,1
-0.15,-0.49,1
0.2,0.48,-1
-0.63,0.51,1
0.62,0.59,1
-0.46,-0.57,1
0.89,-0.26,1
0.28,-0.09,1
-0.28,0.71,-1
0.66,0.61,1
-0.21,0.96,-1
-0.93,-0.54,1
-0.84,-0.95,1
0.72,0.49,1
0.57,-0.09,1
-0.41,0.65,-1
-0.37,-0.66,1
0.97,0.91,1
0.38,-0.71,1
0.7,-0.63,1
0.46,-0.24,1
-0.06,-0.9,1
-0.95,-0.64,1
0.62,0.94,-1
-0.44,0.42,1
0.96,0.43,1
0.41,0.39,-1
0.62,-0.95,1
0.78,-0.15,1
-0.49,0.61,-1
-0.19,-0.24,1
0.77,0.13,1
-0.36,0.43,-1
-0.71,0.74,1
0.66,-0.16,1
0.31,-0.11,1
0.88,0.2,1
0.33,-0.43,1
0.83,0.33,1
0.56,0.68,1
-0.65,0.72,1
-0.77,0.09,1
-0.29,-0.05,1
0.21,0.44,-1
-0.85,0.73,1
0.45,-0.4,1
0.49,0.45,1
-0.53,0.57,1
0.1,-0.92,1
0.55,-0.09,1
0.93,0.96,1
0.67,0.37,1
0.92,0.6,1
-0.99,0.96,1
-0.68,-0.02,1
1,0.28,1
-0.71,0.73,1
-0.83,-0.45,1
-0.96,0.66,1
0.42,-0.98,1
0.98,-0.06,1
0.12,-0.86,1
0.37,-0.4,1
0.89,-0.98,1
0.98,0.25,1
0.83,-0.35,1
0.39,0.7,-1
-0.89,0.59,1
-0.9,0.7,1
-0.27,-0.95,1
-0.51,-0.26,1
0.86,0.78,1
-0.22,-0.72,1
-0.33,0.73,-1
0.53,-0.62,1
-0.71,0.85,1
-0.14,-0.73,1
-0.07,0.65,-1
-0.01,0.26,-1
-0.57,0.31,1
0.13,-0.16,1
0.44,-0.32,1
0.98,-0.65,1
-0.09,0.23,-1
-0.23,-0.5,1
0.91,-0.99,1
-0.43,-0.72,1
-0.9,-0.23,1
0.57,-0.53,1
-0.92,-0.23,1
0.88,0.9,1
-0.38,-0.27,1
0.42,0.21,1
0.74,-0.05,1
0.48,0.64,-1
-0.21,0.1,1
0.36,0.28,1
0.48,-0.59,1
-1,-0.32,1
-0.74,0.31,1
-0.2,0.29,-1
-0.93,0.87,1
0.84,0.53,1
0.25,-0.43,1
-0.6,0.66,1
0.06,-0.53,1
0.04,0,1
-0.17,0.38,-1
0.96,0.41,1
-0.77,-0.41,1
-0.35,-0.94,1
0.27,-0.78,1
0.24,0.73,-1
0.82,-0.81,1
-0.49,0.4,1
-0.9,-0.99,1
-0.36,0.41,-1
-0.63,-0.66,1
-0.6,0.58,1
-0.94,0.23,1
0.14,-0.92,1
-0.79,0.42,1
-0.79,-0.14,1
0.99,-0.29,1
-0.85,-0.91,1
0.58,-0.93,1
-1,0.34,1
-0.08,0.44,-1
0.75,0.01,1
-0.94,-0.68,1
0.85,-0.07,1
0.37,0.69,-1
-0.08,-0.56,1
0.11,-0.38,1
0.44,-0.67,1
-0.18,-0.27,1
0.49,-0.42,1
0.77,0.97,1
0.69,-0.22,1
-0.02,-0.65,1
0.03,0.88,-1
-0.13,0.36,-1
-0.21,0.89,-1
0.97,-0.29,1
0.33,0.49,-1
-0.97,0.44,1
0.65,-0.24,1
-0.74,0.77,1
-0.85,-0.99,1
-0.42,-0.39,1
-0.32,-0.77,1
0.72,0.46,1
0.57,0.75,-1
-0.91,0.84,1
0.65,-0.86,1
-0.8,0.49,1
0.71,0.05,1
-0.75,0.17,1
-0.1,-0.04,1
1,0.24,1
0.66,-0.34,1
0.5,0.79,-1
0.21,0.63,-1
0.42,-0.95,1
0.62,-0.21,1
0.03,1,-1
0.71,0.38,1
0.33,0.95,-1
-0.39,-0.47,1
0.84,0.64,1
0.04,0.17,-1
0.66,0.56,1
-0.37,-0.56,1
0.89,0.42,1
-0.44,0.74,-1
0.82,-0.98,1
-0.58,-0.5,1
0.31,-0.09,1
0.46,-0.63,1
-0.09,-0.38,1
-0.61,0.22,1
-0.53,-0.46,1
0.42,-0.7,1
-0.49,-0.38,1
0.9,0.26,1
-0.35,0.39,-1
-0.62,-0.64,1
0.69,-0.35,1
-0.91,0.31,1
0.44,0.56,-1
-0.73,-0.08,1
-0.66,-0.77,1
-0.7,-0.65,1
0.41,0.1,1
0.67,-0.61,1
0.05,-0.49,1
-1,-0.56,1
0.28,-0.72,1
0.98,0.9,1
-0.23,-0.54,1
-0.84,-0.15,1
-0.5,-0.02,1
-0.29,0.26,1
0.39,0.05,1
0.37,0.1,1
0.02,-0.63,1
0.21,0.96,-1
-0.34,-0.06,1
0.52,0.33,1
-0.71,0.78,1
-0.2,0.91,-1
0.61,0.11,1
0.9,-0.29,1
-0.11,0.7,-1
0.96,-0.48,1
-0.81,0.48,1
0.57,0.44,1
-0.6,0.43,1
0.15,0.35,-1
-0.08,-0.54,1
-0.07,0.93,-1
0.91,0.05,1
-0.51,0.83,-1
-0.31,-0.25,1
-0.52,-0.2,1
-0.79,0.54,1
-0.08,-0.58,1
-0.44,0.78,-1
-0.44,-0.5,1
-0.2,-0.08,1
-0.95,-0.13,1
-0.78,-0.16,1
0.05,1,-1
-0.19,-0.34,1
0.87,-0.78,1
0.23,-0.38,1
-0.52,0.3,1
-0.44,-0.23,1
-0.17,-0.78,1
-0.37,0.7,-1
0.72,-0.68,1
0.2,-0.14,1
-0.36,0.04,1
-0.87,-0.81,1
0.46,0.54,-1
0.83,0.39,1
-0.93,-0.86,1
-0.76,0.09,1
-0.16,0.9,-1
-0.57,0.89,-1
-0.42,0.31,-1
-0.27,-0.27,1
0.86,0.9,1
-0.31,-0.19,1
-0.35,0.49,-1
-0.51,-0.06,1
-0.11,0.96,-1
0.48,-0.88,1
0.25,-0.08,1
-0.79,0.53,1
